"","Type","LONGITUDE","LATITUDE"
"46102","crash speed",-87.620461395,41.890122353
"46103","crash speed",-87.620461395,41.890122353
"46104","crash speed",-87.620461395,41.890122353
"46105","crash speed",-87.620461395,41.890122353
"46106","crash speed",-87.620461395,41.890122353
"46107","crash speed",-87.620461395,41.890122353
"46108","crash speed",-87.620461395,41.890122353
"46109","crash speed",-87.620461395,41.890122353
"46110","crash speed",-87.620461395,41.890122353
"46111","crash speed",-87.620461395,41.890122353
"46112","crash speed",-87.620461395,41.890122353
"46113","crash speed",-87.620461395,41.890122353
"46114","crash speed",-87.620461395,41.890122353
"46115","crash speed",-87.620461395,41.890122353
"46116","crash speed",-87.620461395,41.890122353
"46117","crash speed",-87.620461395,41.890122353
"46118","crash speed",-87.620461395,41.890122353
"46119","crash speed",-87.620461395,41.890122353
"46120","crash speed",-87.620461395,41.890122353
"46121","crash speed",-87.620461395,41.890122353
"46122","crash speed",-87.620461395,41.890122353
"46123","crash speed",-87.620461395,41.890122353
"46124","crash speed",-87.620461395,41.890122353
"46125","crash speed",-87.620461395,41.890122353
"46126","crash speed",-87.620461395,41.890122353
"46127","crash speed",-87.620461395,41.890122353
"46128","crash speed",-87.620461395,41.890122353
"46129","crash speed",-87.620461395,41.890122353
"46130","crash speed",-87.620461395,41.890122353
"46131","crash speed",-87.620461395,41.890122353
"46132","crash speed",-87.620461395,41.890122353
"46133","crash speed",-87.620461395,41.890122353
"46134","crash speed",-87.620461395,41.890122353
"46135","crash speed",-87.620461395,41.890122353
"46136","crash speed",-87.620461395,41.890122353
"46137","crash speed",-87.620461395,41.890122353
"46138","crash speed",-87.620461395,41.890122353
"46139","crash speed",-87.620461395,41.890122353
"46140","crash speed",-87.620461395,41.890122353
"46141","crash speed",-87.620461395,41.890122353
"46142","crash speed",-87.620461395,41.890122353
"46143","crash speed",-87.620461395,41.890122353
"46144","crash speed",-87.620461395,41.890122353
"46145","crash speed",-87.620461395,41.890122353
"46146","crash speed",-87.620461395,41.890122353
"46147","crash speed",-87.620461395,41.890122353
"46148","crash speed",-87.620461395,41.890122353
"46149","crash speed",-87.620461395,41.890122353
"46150","crash speed",-87.620461395,41.890122353
"46151","crash speed",-87.620461395,41.890122353
"46152","crash speed",-87.620461395,41.890122353
"46153","crash speed",-87.620461395,41.890122353
"46154","crash speed",-87.620461395,41.890122353
"46155","crash speed",-87.620461395,41.890122353
"46156","crash speed",-87.620461395,41.890122353
"46157","crash speed",-87.620461395,41.890122353
"46158","crash speed",-87.620461395,41.890122353
"46159","crash speed",-87.620461395,41.890122353
"46160","crash speed",-87.620461395,41.890122353
"46161","crash ",-87.620460484,41.847608411
"46162","crash ",-87.620460165,41.834029211
"46163","crash ",-87.620453612,41.889681272
"46164","crash ",-87.620451557,41.878445105
"46165","crash ",-87.620449515,41.875228639
"46166","crash ",-87.620446653,41.896893413
"46167","crash ",-87.620445556,41.874871491
"46168","crash ",-87.620445482,41.721875576
"46169","crash ",-87.620444135,41.89168984
"46170","crash ",-87.620444135,41.89168984
"46171","crash ",-87.62044331,41.873002698
"46172","crash ",-87.620441925,41.874711445
"46173","crash ",-87.620441473,41.872855028
"46174","crash ",-87.620441118,41.894239284
"46175","crash ",-87.620441106,41.872825494
"46176","crash ",-87.620438461,41.894158866
"46177","crash ",-87.620438294,41.874551399
"46178","crash ",-87.620436202,41.758421839
"46179","crash ",-87.620432507,41.867621936
"46180","crash ",-87.620432507,41.867621936
"46181","crash ",-87.620427605,41.867402434
"46182","crash ",-87.620427605,41.867402434
"46183","crash ",-87.620427605,41.867402434
"46184","crash ",-87.620423249,41.721894728
"46185","crash ",-87.620422577,41.89344553
"46186","crash ",-87.620422577,41.89344553
"46187","crash ",-87.620420493,41.692720077
"46188","crash ",-87.620419435,41.888452808
"46189","crash ",-87.62040431,41.894085381
"46190","crash ",-87.62040431,41.894085381
"46191","crash ",-87.62040431,41.894085381
"46192","crash ",-87.62040431,41.894085381
"46193","crash ",-87.62040431,41.894085381
"46194","crash ",-87.62040431,41.894085381
"46195","crash ",-87.62040431,41.894085381
"46196","crash ",-87.620403484,41.770971084
"46197","crash ",-87.620402717,41.892637065
"46198","crash ",-87.620402717,41.892637065
"46199","crash ",-87.620398555,41.751132585
"46200","crash ",-87.620396008,41.782784342
"46201","crash ",-87.620395549,41.873354971
"46202","crash ",-87.620392895,41.893293677
"46203","crash ",-87.620392895,41.893293677
"46204","crash ",-87.620392147,41.888623967
"46205","crash ",-87.620384968,41.665541468
"46206","crash ",-87.620381811,41.891841735
"46207","crash ",-87.620376362,41.89147375
"46208","crash ",-87.620373646,41.892487419
"46209","crash ",-87.620371839,41.891044569
"46210","crash ",-87.620371839,41.891044569
"46211","crash ",-87.620368376,41.88945828
"46212","crash ",-87.620368376,41.88945828
"46213","crash ",-87.620368376,41.88945828
"46214","crash ",-87.620363641,41.780227262
"46215","crash ",-87.620361492,41.707182175
"46216","crash ",-87.620361492,41.707182175
"46217","crash ",-87.620349871,41.668905243
"46218","crash ",-87.620349871,41.668905243
"46219","crash ",-87.620347835,41.749306369
"46220","crash ",-87.620346239,41.898483532
"46221","crash ",-87.620333398,41.721896338
"46222","crash ",-87.620333398,41.721896338
"46223","crash ",-87.620332414,41.820075813
"46224","crash ",-87.620332399,41.867623429
"46225","crash ",-87.620332399,41.867623429
"46226","crash ",-87.620332399,41.867623429
"46227","crash ",-87.620318568,41.707322881
"46228","crash ",-87.620318568,41.707322881
"46229","crash ",-87.620316637,41.868129352
"46230","crash ",-87.620312826,41.676279921
"46231","crash ",-87.620312764,41.842134771
"46232","crash ",-87.620307207,41.767341405
"46233","crash ",-87.62030281,41.71505604
"46234","crash ",-87.620297233,41.891911841
"46235","crash ",-87.62029268,41.692505187
"46236","crash ",-87.620279583,41.692725524
"46237","crash ",-87.620278519,41.71262455
"46238","crash ",-87.620278519,41.71262455
"46239","crash ",-87.620278519,41.71262455
"46240","crash ",-87.620277142,41.71483213
"46241","crash ",-87.620268482,41.707780467
"46242","crash ",-87.62026766,41.765982946
"46243","crash ",-87.620264306,41.867614255
"46244","crash ",-87.620256411,41.714671172
"46245","crash ",-87.620255373,41.781595031
"46246","crash ",-87.620255373,41.781595031
"46247","crash ",-87.62024459,41.88962796
"46248","crash ",-87.620243397,41.721897927
"46249","crash ",-87.620240337,41.712373917
"46250","crash ",-87.62023669,41.721678447
"46251","crash ",-87.620221354,41.896737923
"46252","crash ",-87.620221354,41.896737923
"46253","crash ",-87.62021906,41.867470776
"46254","crash ",-87.62021906,41.867470776
"46255","crash ",-87.62021906,41.867470776
"46256","crash ",-87.620207546,41.896898378
"46257","crash ",-87.620199624,41.895848695
"46258","crash ",-87.620199418,41.891113882
"46259","crash ",-87.620199418,41.891113882
"46260","crash ",-87.620199418,41.891113882
"46261","crash ",-87.620197764,41.889920671
"46262","crash ",-87.62019212,41.890894418
"46263","crash ",-87.620191535,41.891913579
"46264","crash ",-87.620191535,41.891913579
"46265","crash ",-87.620188855,41.895408543
"46266","crash ",-87.62017956,41.73631064
"46267"," speed",-87.620179034,41.890037755
"46268"," speed",-87.620179034,41.890037755
"46269"," speed",-87.620179034,41.890037755
"46270"," speed",-87.620179034,41.890037755
"46271"," speed",-87.620179034,41.890037755
"46272"," speed",-87.620179034,41.890037755
"46273"," speed",-87.620179034,41.890037755
"46274"," speed",-87.620179034,41.890037755
"46275"," speed",-87.620179034,41.890037755
"46276"," speed",-87.620179034,41.890037755
"46277"," speed",-87.620179034,41.890037755
"46278"," speed",-87.620179034,41.890037755
"46279"," speed",-87.620179034,41.890037755
"46280"," speed",-87.620179034,41.890037755
"46281"," speed",-87.620179034,41.890037755
"46282"," speed",-87.620179034,41.890037755
"46283"," speed",-87.620179034,41.890037755
"46284"," speed",-87.620179034,41.890037755
"46285"," speed",-87.620179034,41.890037755
"46286"," speed",-87.620179034,41.890037755
"46287"," speed",-87.620179034,41.890037755
"46288"," speed",-87.620179034,41.890037755
"46289"," speed",-87.620179034,41.890037755
"46290"," speed",-87.620179034,41.890037755
"46291"," speed",-87.620179034,41.890037755
"46292"," speed",-87.620179034,41.890037755
"46293"," speed",-87.620179034,41.890037755
"46294"," speed",-87.620179034,41.890037755
"46295"," speed",-87.620179034,41.890037755
"46296"," speed",-87.620179034,41.890037755
"46297"," speed",-87.620179034,41.890037755
"46298"," speed",-87.620179034,41.890037755
"46299"," speed",-87.620179034,41.890037755
"46300"," speed",-87.620179034,41.890037755
"46301"," speed",-87.620179034,41.890037755
"46302"," speed",-87.620179034,41.890037755
"46303"," speed",-87.620179034,41.890037755
"46304"," speed",-87.620179034,41.890037755
"46305"," speed",-87.620179034,41.890037755
"46306"," speed",-87.620179034,41.890037755
"46307"," speed",-87.620179034,41.890037755
"46308"," speed",-87.620179034,41.890037755
"46309"," speed",-87.620179034,41.890037755
"46310"," speed",-87.620179034,41.890037755
"46311"," speed",-87.620179034,41.890037755
"46312"," speed",-87.620179034,41.890037755
"46313"," speed",-87.620179034,41.890037755
"46314"," speed",-87.620179034,41.890037755
"46315"," speed",-87.620179034,41.890037755
"46316"," speed",-87.620179034,41.890037755
"46317"," speed",-87.620179034,41.890037755
"46318"," speed",-87.620179034,41.890037755
"46319"," speed",-87.620179034,41.890037755
"46320"," speed",-87.620179034,41.890037755
"46321"," speed",-87.620179034,41.890037755
"46322"," speed",-87.620179034,41.890037755
"46323"," speed",-87.620179034,41.890037755
"46324"," speed",-87.620179034,41.890037755
"46325"," speed",-87.620179034,41.890037755
"46326"," speed",-87.620179034,41.890037755
"46327"," speed",-87.620179034,41.890037755
"46328"," speed",-87.620179034,41.890037755
"46329"," speed",-87.620179034,41.890037755
"46330"," speed",-87.620179034,41.890037755
"46331"," speed",-87.620179034,41.890037755
"46332"," speed",-87.620179034,41.890037755
"46333"," speed",-87.620179034,41.890037755
"46334"," speed",-87.620179034,41.890037755
"46335"," speed",-87.620179034,41.890037755
"46336"," speed",-87.620179034,41.890037755
"46337"," speed",-87.620179034,41.890037755
"46338"," speed",-87.620179034,41.890037755
"46339"," speed",-87.620179034,41.890037755
"46340"," speed",-87.620179034,41.890037755
"46341"," speed",-87.620179034,41.890037755
"46342"," speed",-87.620179034,41.890037755
"46343"," speed",-87.620179034,41.890037755
"46344"," speed",-87.620179034,41.890037755
"46345"," speed",-87.620179034,41.890037755
"46346"," speed",-87.620179034,41.890037755
"46347"," speed",-87.620179034,41.890037755
"46348"," speed",-87.620179034,41.890037755
"46349"," speed",-87.620179034,41.890037755
"46350"," speed",-87.620179034,41.890037755
"46351"," speed",-87.620179034,41.890037755
"46352"," speed",-87.620179034,41.890037755
"46353"," speed",-87.620179034,41.890037755
"46354"," speed",-87.620179034,41.890037755
"46355"," speed",-87.620179034,41.890037755
"46356"," speed",-87.620179034,41.890037755
"46357"," speed",-87.620179034,41.890037755
"46358"," speed",-87.620179034,41.890037755
"46359"," speed",-87.620179034,41.890037755
"46360"," speed",-87.620179034,41.890037755
"46361"," speed",-87.620179034,41.890037755
"46362"," speed",-87.620179034,41.890037755
"46363"," speed",-87.620179034,41.890037755
"46364"," speed",-87.620179034,41.890037755
"46365"," speed",-87.620179034,41.890037755
"46366","crash ",-87.620176995,41.8943175
"46367","crash ",-87.620173373,41.894977713
"46368","crash ",-87.620173373,41.894977713
"46369","crash ",-87.620166803,41.894831334
"46370","crash ",-87.620162734,41.867367481
"46371","crash ",-87.620160307,41.664761479
"46372","crash ",-87.620158831,41.711655041
"46373","crash ",-87.620153263,41.893519042
"46374","crash ",-87.620153263,41.893519042
"46375","crash ",-87.62014807,41.761874507
"46376","crash ",-87.6201401,41.670676651
"46377","crash ",-87.620130658,41.892710585
"46378","crash ",-87.620128222,41.89668041
"46379","crash ",-87.620124848,41.892491096
"46380","crash ",-87.620124848,41.892491096
"46381","crash ",-87.620109338,41.760050347
"46382","crash ",-87.620106751,41.892561436
"46383","crash ",-87.620104875,41.663522997
"46384","crash ",-87.620098795,41.892274966
"46385","crash ",-87.62008123,41.891404881
"46386","crash ",-87.62008123,41.891404881
"46387","crash ",-87.620080307,41.821712028
"46388","crash ",-87.620078044,41.89104258
"46389","crash ",-87.620071464,41.758228392
"46390","crash ",-87.620071464,41.758228392
"46391","crash ",-87.620071323,41.821368749
"46392","crash ",-87.620070478,41.707156862
"46393","crash ",-87.620070478,41.707156862
"46394","crash ",-87.620070478,41.707156862
"46395","crash ",-87.62006484,41.757888579
"46396","crash ",-87.620063689,41.72190101
"46397","crash ",-87.620063689,41.72190101
"46398","crash ",-87.620048274,41.90114925
"46399","crash ",-87.620047366,41.820510206
"46400","crash ",-87.62003959,41.710813257
"46401","crash ",-87.620034754,41.820099129
"46402","crash ",-87.620034754,41.820099129
"46403","crash ",-87.620032504,41.756404805
"46404","crash ",-87.620027894,41.819875504
"46405","crash ",-87.620023749,41.794297457
"46406","crash ",-87.620020078,41.866115606
"46407","crash ",-87.619993463,41.818645961
"46408","crash ",-87.619984658,41.818297977
"46409","crash ",-87.619961353,41.867631244
"46410","crash ",-87.619960826,41.712474901
"46411","crash ",-87.619960826,41.712474901
"46412","crash ",-87.619960826,41.712474901
"46413","crash ",-87.619960826,41.712474901
"46414","crash ",-87.619959214,41.858042791
"46415","crash ",-87.619935135,41.816493491
"46416","crash ",-87.619935135,41.816493491
"46417","crash ",-87.619935135,41.816493491
"46418","crash ",-87.619935135,41.816493491
"46419","crash ",-87.619933221,41.81643731
"46420","crash ",-87.619931931,41.71223764
"46421","crash ",-87.619928174,41.900958919
"46422","crash ",-87.619928174,41.900958919
"46423","crash ",-87.619928174,41.900958919
"46424","crash ",-87.619928174,41.900958919
"46425","crash ",-87.619928174,41.900958919
"46426","crash ",-87.619928174,41.900958919
"46427","crash ",-87.619928174,41.900958919
"46428","crash ",-87.619928174,41.900958919
"46429","crash ",-87.619928174,41.900958919
"46430","crash ",-87.619928174,41.900958919
"46431","crash ",-87.619928174,41.900958919
"46432","crash ",-87.619919989,41.665899887
"46433","crash ",-87.619917332,41.665840394
"46434","crash ",-87.61991272,41.750940414
"46435","crash ",-87.61991272,41.750940414
"46436","crash ",-87.619894898,41.899382116
"46437","crash ",-87.619891331,41.8657137
"46438","crash ",-87.619891331,41.8657137
"46439","crash ",-87.619889182,41.663585976
"46440","crash ",-87.619857078,41.900733269
"46441","crash ",-87.619855896,41.768243581
"46442","crash ",-87.619848216,41.758431779
"46443","crash ",-87.619848216,41.758431779
"46444","crash ",-87.61984215,41.75821229
"46445","crash ",-87.619811204,41.756609309
"46446","crash ",-87.619807056,41.854449342
"46447","crash ",-87.619804665,41.756389827
"46448","crash ",-87.619788389,41.708986581
"46449","crash ",-87.619787462,41.827547284
"46450","crash ",-87.619779806,41.901002863
"46451","crash ",-87.619779806,41.901002863
"46452","crash ",-87.619779806,41.901002863
"46453","crash ",-87.619779806,41.901002863
"46454","crash ",-87.619779806,41.901002863
"46455","crash ",-87.619779806,41.901002863
"46456","crash ",-87.619779806,41.901002863
"46457","crash ",-87.619779806,41.901002863
"46458","crash ",-87.619779806,41.901002863
"46459","crash ",-87.619779806,41.901002863
"46460","crash ",-87.619779806,41.901002863
"46461","crash ",-87.619779806,41.901002863
"46462","crash ",-87.619779806,41.901002863
"46463","crash ",-87.619779806,41.901002863
"46464","crash ",-87.619779806,41.901002863
"46465","crash ",-87.619779806,41.901002863
"46466","crash ",-87.619779806,41.901002863
"46467","crash ",-87.619779806,41.901002863
"46468","crash ",-87.619778283,41.758230899
"46469","crash ",-87.619769103,41.901143503
"46470","crash ",-87.619763238,41.745463779
"46471","crash ",-87.619763238,41.745463779
"46472","crash ",-87.619763059,41.758433103
"46473","crash ",-87.619760068,41.757326337
"46474","crash ",-87.619758409,41.691776942
"46475"," speed",-87.61975472,41.780056987
"46476"," speed",-87.61975472,41.780056987
"46477"," speed",-87.61975472,41.780056987
"46478"," speed",-87.61975472,41.780056987
"46479"," speed",-87.61975472,41.780056987
"46480"," speed",-87.61975472,41.780056987
"46481"," speed",-87.61975472,41.780056987
"46482"," speed",-87.61975472,41.780056987
"46483"," speed",-87.61975472,41.780056987
"46484"," speed",-87.61975472,41.780056987
"46485"," speed",-87.61975472,41.780056987
"46486"," speed",-87.61975472,41.780056987
"46487"," speed",-87.61975472,41.780056987
"46488"," speed",-87.61975472,41.780056987
"46489"," speed",-87.61975472,41.780056987
"46490"," speed",-87.61975472,41.780056987
"46491"," speed",-87.61975472,41.780056987
"46492"," speed",-87.61975472,41.780056987
"46493"," speed",-87.61975472,41.780056987
"46494"," speed",-87.61975472,41.780056987
"46495"," speed",-87.61975472,41.780056987
"46496"," speed",-87.61975472,41.780056987
"46497"," speed",-87.61975472,41.780056987
"46498"," speed",-87.61975472,41.780056987
"46499"," speed",-87.61975472,41.780056987
"46500"," speed",-87.61975472,41.780056987
"46501"," speed",-87.61975472,41.780056987
"46502"," speed",-87.61975472,41.780056987
"46503","crash ",-87.619739634,41.820048259
"46504","crash ",-87.619736802,41.809242496
"46505","crash ",-87.619723961,41.90080611
"46506","crash ",-87.619722577,41.816697716
"46507","crash ",-87.619719763,41.676352447
"46508","crash ",-87.619717081,41.866112629
"46509","crash ",-87.619715362,41.801938626
"46510","crash ",-87.619715362,41.801938626
"46511","crash ",-87.619711943,41.755109218
"46512","crash ",-87.619701254,41.896689274
"46513","crash ",-87.619699267,41.794303214
"46514","crash ",-87.619699267,41.794303214
"46515","crash ",-87.619688913,41.754079742
"46516","crash ",-87.619669686,41.845587773
"46517","crash ",-87.619669661,41.753175732
"46518","crash ",-87.619665465,41.741813629
"46519","crash ",-87.619655093,41.887556041
"46520","crash ",-87.61964792,41.816679758
"46521","crash ",-87.619641343,41.805601781
"46522","crash ",-87.619624849,41.751127598
"46523","crash ",-87.619605672,41.865764692
"46524","crash ",-87.619567314,41.835170675
"46525","crash ",-87.619560189,41.884623758
"46526","crash ",-87.619560189,41.884623758
"46527","crash ",-87.619550586,41.801957001
"46528","crash ",-87.619550586,41.801957001
"46529","crash ",-87.619549343,41.900287014
"46530","crash ",-87.619541464,41.73719971
"46531","crash ",-87.619539925,41.865124991
"46532","crash ",-87.61953947,41.675443946
"46533","crash ",-87.619535158,41.833749764
"46534","crash ",-87.619530529,41.801174889
"46535","crash ",-87.619518631,41.736337306
"46536","crash ",-87.619517693,41.702877673
"46537","crash ",-87.619510609,41.8649849
"46538","crash ",-87.61950855,41.832388596
"46539","crash ",-87.61950519,41.832276853
"46540","crash ",-87.619498086,41.75821854
"46541","crash ",-87.619492345,41.743842955
"46542","crash ",-87.619492345,41.743842955
"46543","crash ",-87.61948815,41.900937098
"46544","crash ",-87.619487585,41.818286126
"46545","crash ",-87.619468608,41.745411628
"46546","crash ",-87.619462707,41.798311772
"46547","crash ",-87.619462582,41.809935568
"46548","crash ",-87.619457958,41.736539675
"46549","crash ",-87.619457958,41.736539675
"46550","crash ",-87.61944886,41.809429121
"46551","crash ",-87.619428546,41.894113464
"46552","crash ",-87.619428546,41.894113464
"46553","crash ",-87.619428097,41.750930698
"46554","crash ",-87.619425197,41.796842718
"46555","crash ",-87.619424962,41.873340716
"46556","crash ",-87.619414845,41.900081615
"46557","crash ",-87.619411667,41.808061614
"46558","crash ",-87.619409099,41.734711893
"46559","crash ",-87.619401413,41.743844366
"46560","crash ",-87.619398186,41.742793404
"46561","crash ",-87.619383558,41.795181559
"46562","crash ",-87.619362623,41.794392086
"46563","crash ",-87.619362623,41.794392086
"46564","crash ",-87.619362623,41.794392086
"46565","crash ",-87.619362623,41.794392086
"46566","crash ",-87.619361362,41.899999937
"46567","crash ",-87.619360839,41.79430789
"46568","crash ",-87.619357487,41.683838235
"46569","crash ",-87.619354197,41.825080722
"46570","crash ",-87.619352158,41.867238711
"46571","crash ",-87.619339059,41.884221607
"46572","crash ",-87.619339059,41.884221607
"46573","crash ",-87.619339059,41.884221607
"46574","crash ",-87.619339059,41.884221607
"46575","crash ",-87.619339059,41.884221607
"46576","crash ",-87.619335176,41.900947667
"46577","crash ",-87.619332413,41.864181227
"46578","crash ",-87.619330081,41.680845541
"46579","crash ",-87.619325168,41.864852286
"46580","crash ",-87.61932391,41.773008139
"46581","crash ",-87.619323834,41.837851928
"46582","crash ",-87.619322802,41.792854413
"46583","crash ",-87.619311643,41.865073948
"46584","crash ",-87.619306664,41.769154386
"46585","crash ",-87.619306457,41.803966579
"46586","crash ",-87.619303922,41.865738775
"46587","crash ",-87.619303922,41.865738775
"46588","crash ",-87.619296247,41.736541701
"46589","crash ",-87.619296247,41.736541701
"46590","crash ",-87.619293894,41.79431063
"46591","crash ",-87.619293894,41.79431063
"46592","crash ",-87.619289199,41.831192409
"46593","crash ",-87.619289199,41.831192409
"46594","crash ",-87.619289199,41.831192409
"46595","crash ",-87.619289199,41.831192409
"46596","crash ",-87.61928513,41.867426131
"46597","crash ",-87.619264992,41.809451113
"46598","crash ",-87.619254324,41.884624773
"46599","crash ",-87.619230563,41.736524422
"46600","crash ",-87.619210692,41.736542773
"46601","crash ",-87.619202059,41.788015174
"46602","crash ",-87.619199763,41.673913577
"46603","crash ",-87.619197702,41.673853561
"46604","crash ",-87.619191311,41.853064377
"46605","crash ",-87.619186795,41.787321174
"46606","crash ",-87.619172165,41.865143844
"46607","crash ",-87.619169907,41.801946712
"46608","crash ",-87.619168798,41.830186171
"46609","crash ",-87.619160207,41.891133171
"46610","crash ",-87.619160207,41.891133171
"46611","crash ",-87.619160207,41.891133171
"46612","crash ",-87.619154755,41.829633298
"46613","crash ",-87.619150383,41.867484227
"46614","crash ",-87.619148702,41.823915367
"46615","crash ",-87.619147727,41.794861709
"46616","crash ",-87.619147727,41.794861709
"46617","crash ",-87.619138962,41.828890943
"46618","crash ",-87.619136597,41.733093256
"46619","crash ",-87.619132154,41.794313679
"46620","crash ",-87.619126679,41.785103728
"46621","crash ",-87.61912602,41.703416667
"46622","crash ",-87.619112611,41.851187064
"46623","crash ",-87.619112611,41.851187064
"46624","crash ",-87.619112611,41.851187064
"46625","crash ",-87.619112611,41.851187064
"46626","crash ",-87.619112611,41.851187064
"46627","crash ",-87.619105914,41.719725572
"46628","crash ",-87.619099072,41.892727454
"46629","crash ",-87.619098985,41.900142643
"46630"," speed",-87.61908944,41.891134484
"46631"," speed",-87.61908944,41.891134484
"46632"," speed",-87.61908944,41.891134484
"46633"," speed",-87.61908944,41.891134484
"46634"," speed",-87.61908944,41.891134484
"46635"," speed",-87.61908944,41.891134484
"46636"," speed",-87.61908944,41.891134484
"46637"," speed",-87.61908944,41.891134484
"46638"," speed",-87.61908944,41.891134484
"46639"," speed",-87.61908944,41.891134484
"46640"," speed",-87.61908944,41.891134484
"46641"," speed",-87.61908944,41.891134484
"46642"," speed",-87.61908944,41.891134484
"46643"," speed",-87.61908944,41.891134484
"46644"," speed",-87.61908944,41.891134484
"46645"," speed",-87.61908944,41.891134484
"46646"," speed",-87.61908944,41.891134484
"46647"," speed",-87.61908944,41.891134484
"46648"," speed",-87.61908944,41.891134484
"46649"," speed",-87.61908944,41.891134484
"46650"," speed",-87.61908944,41.891134484
"46651"," speed",-87.61908944,41.891134484
"46652"," speed",-87.61908944,41.891134484
"46653"," speed",-87.61908944,41.891134484
"46654"," speed",-87.61908944,41.891134484
"46655"," speed",-87.61908944,41.891134484
"46656"," speed",-87.61908944,41.891134484
"46657"," speed",-87.61908944,41.891134484
"46658"," speed",-87.61908944,41.891134484
"46659"," speed",-87.61908944,41.891134484
"46660"," speed",-87.61908944,41.891134484
"46661"," speed",-87.61908944,41.891134484
"46662"," speed",-87.61908944,41.891134484
"46663"," speed",-87.61908944,41.891134484
"46664"," speed",-87.61908944,41.891134484
"46665"," speed",-87.61908944,41.891134484
"46666"," speed",-87.61908944,41.891134484
"46667"," speed",-87.61908944,41.891134484
"46668"," speed",-87.61908944,41.891134484
"46669"," speed",-87.61908944,41.891134484
"46670"," speed",-87.61908944,41.891134484
"46671"," speed",-87.61908944,41.891134484
"46672"," speed",-87.61908944,41.891134484
"46673"," speed",-87.61908944,41.891134484
"46674"," speed",-87.61908944,41.891134484
"46675"," speed",-87.61908944,41.891134484
"46676"," speed",-87.61908944,41.891134484
"46677"," speed",-87.61908944,41.891134484
"46678"," speed",-87.61908944,41.891134484
"46679"," speed",-87.61908944,41.891134484
"46680"," speed",-87.61908944,41.891134484
"46681"," speed",-87.61908944,41.891134484
"46682"," speed",-87.61908944,41.891134484
"46683"," speed",-87.61908944,41.891134484
"46684"," speed",-87.61908944,41.891134484
"46685"," speed",-87.61908944,41.891134484
"46686"," speed",-87.61908944,41.891134484
"46687"," speed",-87.61908944,41.891134484
"46688"," speed",-87.61908944,41.891134484
"46689"," speed",-87.61908944,41.891134484
"46690"," speed",-87.61908944,41.891134484
"46691"," speed",-87.61908944,41.891134484
"46692"," speed",-87.61908944,41.891134484
"46693"," speed",-87.61908944,41.891134484
"46694"," speed",-87.61908944,41.891134484
"46695"," speed",-87.61908944,41.891134484
"46696"," speed",-87.61908944,41.891134484
"46697"," speed",-87.61908944,41.891134484
"46698"," speed",-87.61908944,41.891134484
"46699"," speed",-87.61908944,41.891134484
"46700"," speed",-87.61908944,41.891134484
"46701"," speed",-87.61908944,41.891134484
"46702"," speed",-87.61908944,41.891134484
"46703"," speed",-87.61908944,41.891134484
"46704"," speed",-87.61908944,41.891134484
"46705"," speed",-87.61908944,41.891134484
"46706"," speed",-87.61908944,41.891134484
"46707"," speed",-87.61908944,41.891134484
"46708"," speed",-87.61908944,41.891134484
"46709"," speed",-87.61908944,41.891134484
"46710"," speed",-87.61908944,41.891134484
"46711"," speed",-87.61908944,41.891134484
"46712"," speed",-87.61908944,41.891134484
"46713"," speed",-87.61908944,41.891134484
"46714"," speed",-87.61908944,41.891134484
"46715"," speed",-87.61908944,41.891134484
"46716"," speed",-87.61908944,41.891134484
"46717"," speed",-87.61908944,41.891134484
"46718"," speed",-87.61908944,41.891134484
"46719"," speed",-87.61908944,41.891134484
"46720"," speed",-87.61908944,41.891134484
"46721"," speed",-87.61908944,41.891134484
"46722","crash ",-87.61908569,41.86720096
"46723","crash ",-87.619075386,41.7219176
"46724","crash ",-87.619075285,41.730814482
"46725","crash ",-87.619069294,41.794395564
"46726","crash ",-87.619067511,41.894338989
"46727","crash ",-87.619062608,41.900089313
"46728","crash ",-87.619051964,41.793680125
"46729","crash ",-87.619042715,41.793971869
"46730","crash ",-87.619038536,41.793201236
"46731","crash ",-87.619035284,41.830975012
"46732","crash ",-87.619022862,41.781029799
"46733","crash ",-87.619013764,41.865772726
"46734","crash ",-87.619007069,41.867655438
"46735","crash ",-87.61900425,41.780266899
"46736","crash ",-87.618992771,41.849768713
"46737","crash ",-87.618987393,41.856799159
"46738","crash ",-87.618986712,41.885390047
"46739","crash ",-87.618986712,41.885390047
"46740","crash ",-87.6189735,41.889625934
"46741","crash ",-87.618968914,41.790465878
"46742","crash ",-87.618968886,41.856230675
"46743","crash ",-87.618964964,41.88661491
"46744","crash ",-87.618962014,41.898352956
"46745","crash ",-87.618949975,41.864116957
"46746","crash ",-87.618949975,41.864116957
"46747","crash ",-87.618949975,41.864116957
"46748","crash ",-87.618949975,41.864116957
"46749","crash ",-87.618949975,41.864116957
"46750","crash ",-87.618949975,41.864116957
"46751","crash ",-87.618949975,41.864116957
"46752","crash ",-87.618939159,41.881009214
"46753","crash ",-87.618926517,41.86275416
"46754","crash ",-87.618915013,41.750939584
"46755","crash ",-87.618914146,41.841979873
"46756","crash ",-87.618904488,41.867446112
"46757","crash ",-87.618904488,41.867446112
"46758","crash ",-87.618904488,41.867446112
"46759","crash ",-87.618904488,41.867446112
"46760","crash ",-87.618902032,41.863854194
"46761","crash ",-87.618901154,41.853128903
"46762","crash ",-87.618894512,41.899280991
"46763","crash ",-87.618894512,41.899280991
